3.82477617200,3.82476918300,3.76028433000,3.76122075700,Residual,12019999.9905,MLUPs,451.791143401
3.821466654,3.821460335,3.758733528,3.7610728110000005,Residual,1999999.9999900002,MLUPs,452.182409649
3.821375153,3.821373704,3.760187679,3.760929444,Residual,425925.92576300004,MLUPs,452.193236941
3.8210339380000002,3.8210334089999995,3.758932971,3.7605782160000003,Residual,126543.20984200001,MLUPs,452.23361740300004
3.82143059,3.8214290610000003,3.760274515,3.760985115,Residual,51826.1316899,MLUPs,452.186677032
3.82058988,3.820588822,3.759045173,3.760147119,Residual,26702.1351013,MLUPs,452.286179432
3.821151675,3.821150365,3.760018764,3.76074532,Residual,15893.9988852,MLUPs,452.219683219
3.8990777480000003,3.899073149,3.759408122,3.8386945669999997,Residual,10378.242989100001,MLUPs,443.18172441800004
3.8220121,3.8220093860000004,3.75998451,3.7615862030000002,Residual,7222.26330259,MLUPs,452.11787791
3.820595516,3.820594495,3.7590986139999996,3.760128538,Residual,5266.18987024,MLUPs,452.285512236
