2.03455715700,2.03427039900,1.96414116000,1.96687002300,Residual,12019999.9905,MLUPs,849.324873501
2.033724548,2.033656783,1.9644701619999998,1.9687169569999998,Residual,1999999.9999900002,MLUPs,849.672588011
2.033036026,2.03302593,1.965089654,1.967862606,Residual,425925.925796,MLUPs,849.960343989
2.032273215,2.032264419,1.963932,1.967333995,Residual,126543.209847,MLUPs,850.2793754530001
2.0335700219999997,2.033560751,1.965632017,1.9683237880000002,Residual,51826.131686500004,MLUPs,849.7371525469999
2.033528053,2.033519422,1.96542227,1.968573811,Residual,26702.135098299997,MLUPs,849.7546898610001
2.03227417,2.032264534,1.964363812,1.967102504,Residual,15893.9988843,MLUPs,850.278975892
2.033630647,2.0336201259999998,1.9653408159999999,1.968640604,Residual,10378.2429902,MLUPs,849.7118208510001
2.031083658,2.0310785769999997,1.9633820419999999,1.9660297269999998,Residual,7222.2633036,MLUPs,850.7773636960001
2.032561203,2.032551046,1.9646988490000001,1.967636937,Residual,5266.18987001,MLUPs,850.15890171
