1.92766717100,1.92744394900,1.83437868800,1.86545919600,Residual,12019999.9905,MLUPs,896.420308441
1.9248580690000001,1.924848609,1.833957535,1.8653368419999998,Residual,1999999.9999900002,MLUPs,897.7285275360001
1.925616316,1.925611507,1.834601405,1.8660719140000002,Residual,425925.925796,MLUPs,897.375030343
1.9260964530000002,1.9260869859999998,1.835235146,1.8663825330000001,Residual,126543.209847,MLUPs,897.1513328469999
1.9249057619999999,1.924896826,1.834685581,1.865310213,Residual,51826.131686500004,MLUPs,897.706284699
1.92552733,1.925516996,1.834322733,1.865949834,Residual,26702.135098299997,MLUPs,897.4165014839999
1.925728005,1.925717932,1.8353294869999999,1.866073905,Residual,15893.9988843,MLUPs,897.3229840939999
1.9254372180000001,1.925427059,1.8345406290000001,1.865900888,Residual,10378.2429902,MLUPs,897.458501293
1.926559111,1.9265524,1.834524595,1.8669588,Residual,7222.2633036,MLUPs,896.935884362
1.925491435,1.925487444,1.833825289,1.86588514,Residual,5266.18987001,MLUPs,897.433231117
